Trial,Participant,Run,Trial_Type,Value1,Value2,Side_First_Cue,Chose_to_reveal,Choice,NumMoves,Left,Rank1,Rank2,Correct,Value3,Value4,Rank3,Rank4,Values
48,26,2,Option,0.1,90,2,[],1,0,1,1,5,1,,,,,"[0.5, 0.1, 70.0, 90.0]"
49,26,2,Attribute,50,90,2,[ 3.],2,1,0,3,5,0,0.5,,0,,"[90.0, 50.0, 0.5, 0.7]"
50,26,2,Attribute,30,10,1,[],1,0,1,2,1,1,,,,,"[0.7, 0.9, 30.0, 10.0]"
51,26,2,Option,0.5,30,1,[],2,0,0,3,2,1,,,,,"[0.5, 0.9, 30.0, 70.0]"
52,26,2,Option,50,0.9,1,[],1,0,1,3,5,0,,,,,"[0.9, 0.7, 50.0, 90.0]"
53,26,2,Attribute,10,90,2,[],1,0,1,1,5,1,,,,,"[90.0, 10.0, 0.7, 0.5]"
54,26,2,Attribute,0.3,0.5,2,[],1,0,1,2,3,1,,,,,"[0.5, 0.3, 90.0, 30.0]"
55,26,2,Attribute,90,50,1,[ 4.],1,1,1,5,3,1,0.5,,0,,"[90.0, 50.0, 0.5, 0.5]"
56,26,2,Attribute,10,70,1,[ 4.],1,1,1,1,4,0,0.1,,-2,,"[10.0, 70.0, 0.1, 0.1]"
57,26,2,Attribute,0.1,0.9,1,[],2,0,0,1,5,1,,,,,"[90.0, 50.0, 0.1, 0.9]"
59,26,2,Option,0.7,90,2,[],2,0,0,4,5,1,,,,,"[30.0, 90.0, 0.9, 0.7]"
60,26,2,Attribute,0.1,0.1,2,[ 1.],1,1,1,1,1,1,90,,2,,"[90.0, 30.0, 0.1, 0.1]"
61,26,2,Option,70,0.5,2,[ 3.],1,1,1,4,3,1,0.5,,0,,"[90.0, 70.0, 0.5, 0.5]"
62,26,2,Attribute,0.7,0.5,2,[],2,0,0,4,3,1,,,,,"[0.5, 0.7, 70.0, 90.0]"
63,26,2,Attribute,0.9,0.7,2,[],2,0,0,5,4,0,,,,,"[70.0, 50.0, 0.7, 0.9]"
64,26,2,Attribute,0.5,0.9,1,[],2,0,0,3,5,1,,,,,"[10.0, 70.0, 0.5, 0.9]"
65,26,2,Attribute,70,50,1,[ 2.],1,1,1,4,3,1,0.7,,1,,"[0.5, 0.7, 70.0, 50.0]"
66,26,2,Option,0.3,50,1,[ 2.],2,1,0,2,3,0,50,,0,,"[50.0, 50.0, 0.3, 0.1]"
67,26,2,Option,0.1,10,1,[],2,0,0,1,1,1,,,,,"[0.1, 0.5, 10.0, 30.0]"
68,26,2,Option,0.9,70,1,[],1,0,1,5,4,1,,,,,"[0.9, 0.3, 70.0, 10.0]"
69,26,2,Attribute,0.7,0.3,1,[],1,0,1,4,2,1,,,,,"[0.7, 0.3, 30.0, 50.0]"
70,26,2,Option,70,0.3,1,[],2,0,0,4,2,0,,,,,"[70.0, 50.0, 0.3, 0.3]"
71,26,2,Option,90,0.3,1,[],2,0,0,5,2,1,,,,,"[0.3, 0.5, 90.0, 90.0]"
72,26,2,Option,10,0.5,2,[ 1.],1,1,1,1,3,1,0.7,,1,,"[0.7, 0.5, 10.0, 10.0]"
